334706059 266.58969 +46.13889 4473 0.81 -2.09 -76 -5.14 0.26 0.32 0.040 10.806 15.17 2.08 1.93 7.64 13.18 15.24 -12.97
229416001 222.27191 +6.57876 4501 1.07 -1.85 305 -3.88 1.00 1.20 0.072 12.292 16.60 7.05 9.71 13.68 1.47 13.76 -15.45
229614108 255.37036 +32.92789 4439 0.88 -2.26 -83 -4.52 0.66 0.90 0.091 11.758 17.28 5.86 6.14 10.27 11.45 15.38 -13.41
309605180 198.14607 +18.24129 4666 1.36 -1.80 -78 -3.92 0.76 0.84 0.033 12.670 20.48 6.57 8.58 20.19 5.07 20.82 -14.03
94015068 135.70047 +11.36868 4539 1.09 -2.02 148 -4.36 0.72 0.94 0.111 12.886 26.73 9.39 10.51 15.08 28.84 32.55 -16.64
51114115 223.67360 +27.72817 4476 0.97 -1.78 -105 -4.50 0.70 0.88 0.022 12.735 27.71 9.23 10.54 24.65 8.54 26.09 -15.22
154202032 245.45467 +33.84772 4243 0.43 -2.15 -271 -5.52 0.12 0.18 0.120 9.866 11.30 0.90 0.64 7.97 7.39 10.87 -12.13
194703043 60.16833 +33.78167 4292 0.69 -2.18 -47 -4.34 0.98 9.10 0.079 11.212 12.43 12.25 7.09 -3.06 19.81 20.04 -15.06
286615063 15.45240 +13.79342 4658 1.34 -1.72 -180 -3.86 0.68 0.74 0.066 13.017 23.02 6.65 8.47 -17.35 20.90 27.16 -15.29
55214135 13.95646 +3.58798 4449 0.91 -1.92 -90 -4.90 0.46 0.60 0.125 8.702 4.96 1.20 1.17 -4.24 9.68 10.57 -11.94
152608148 253.45636 +41.51119 4362 0.65 -2.14 -227 -5.06 0.36 0.54 0.068 11.394 18.93 4.17 3.41 11.94 13.57 18.08 -15.77
347805155 271.79022 +5.85170 4315 0.62 -2.16 -122 -5.48 0.12 0.18 0.240 9.872 10.53 0.84 0.60 2.31 5.65 6.11 -10.20
339408250 170.39380 +26.96541 4520 0.93 -2.15 77 -4.96 0.32 0.40 0.072 11.994 23.79 4.00 3.78 22.39 15.64 27.31 -14.74
174711169 62.19691 +4.53763 4484 1.06 -2.08 -36 -4.34 0.80 1.06 0.079 14.279 51.05 19.72 22.74 -27.64 50.85 57.88 -15.66
332902205 205.90321 +51.29683 4635 1.30 -1.96 15 -4.18 0.64 0.72 0.085 12.798 23.91 6.75 8.19 21.50 14.70 26.04 -15.19
234911096 234.31781 +33.30956 4499 0.91 -1.96 -24 -4.88 0.40 0.46 0.147 9.353 6.56 1.25 1.33 5.33 6.46 8.38 -12.04
278908118 37.81998 +0.91473 4492 0.86 -1.91 -144 -4.88 0.42 0.50 0.113 14.563 73.45 15.11 15.67 -58.70 51.96 78.39 -17.92
137407087 181.07474 +15.67860 4590 1.17 -2.17 -116 -4.22 0.72 0.90 0.085 11.127 11.28 3.83 4.43 10.88 9.20 14.25 -13.38
137808167 247.61485 +0.97880 4509 1.06 -1.83 -17 -4.68 0.46 0.50 0.064 12.197 23.04 4.74 5.44 12.04 12.18 17.13 -15.26
333408067 214.92688 +45.92602 4508 0.88 -2.11 -134 -4.82 0.44 0.60 0.072 13.788 50.97 12.30 11.45 45.96 22.93 51.36 -18.28
296508173 161.16583 +17.55566 4684 1.54 -1.78 164 -4.08 0.62 0.66 0.092 11.226 11.04 2.89 3.65 9.51 12.66 15.84 -13.20
236701030 199.56100 +1.20500 4443 0.87 -2.13 174 -4.62 0.62 0.94 0.140 9.457 6.13 2.15 2.02 5.50 6.23 8.31 -11.72
337215062 205.55151 +31.66951 4491 1.15 -2.09 -301 -4.46 0.64 0.80 0.029 15.158 82.74 25.50 28.36 80.98 14.60 82.28 -19.68
44002097 165.58620 +28.12218 4344 0.88 -2.18 140 -4.92 0.48 0.70 0.061 12.319 27.27 7.51 6.75 24.91 18.74 31.17 -16.82
296107054 104.94307 +37.30353 4592 1.20 -1.85 -70 -4.42 0.44 0.42 0.104 11.498 14.55 2.56 3.27 4.42 21.87 22.31 -11.62
78215129 339.67200 +8.54876 4658 1.73 -1.62 -22 -3.74 0.92 1.04 0.893 14.736 32.85 12.50 17.33 -21.94 23.82 32.39 -14.07
103409055 171.83897 +11.72019 4437 0.82 -2.00 84 -5.06 0.34 0.46 0.151 10.812 13.93 2.66 2.36 12.65 11.66 17.20 -14.04
215405140 76.63117 +57.88413 4620 1.27 -1.91 -133 -3.82 0.74 0.78 0.168 9.581 4.43 1.34 1.80 0.81 12.02 12.05 -11.58
62307130 320.50085 -8.34262 4550 1.10 -1.77 -62 -4.54 0.58 0.66 0.104 9.800 7.03 1.84 2.15 -4.22 5.51 6.94 -10.48
111506093 220.70377 -5.63860 4608 1.30 -1.68 -172 -4.00 0.74 0.78 0.110 9.445 4.64 1.40 1.89 3.46 5.01 6.08 -11.22
92212173 148.30510 +7.74769 4491 0.97 -2.11 307 -4.70 0.56 0.82 0.136 10.907 12.42 3.91 3.65 8.60 15.46 17.69 -14.61
255214144 320.81168 +43.11893 4164 0.14 -1.64 -147 -5.58 0.26 0.36 0.747 13.304 42.40 6.48 5.39 -3.70 42.66 42.82 -14.90
201002166 74.32478 +25.26163 4649 1.20 -1.74 -85 -3.60 0.88 0.92 0.282 13.092 19.14 6.61 9.57 -3.61 26.79 27.03 -14.81
235513228 272.74081 +48.23705 4429 0.86 -1.98 -133 -5.12 0.30 0.40 0.107 9.566 8.24 1.39 1.22 3.69 9.47 10.16 -11.86
347808104 272.49799 +5.55101 4598 1.20 -1.94 -283 -4.30 0.54 0.58 0.192 10.806 9.61 2.25 2.71 1.98 5.15 5.52 -10.05
265815115 140.08972 +53.05840 4439 0.84 -2.02 -150 -5.26 0.20 0.24 0.089 10.112 11.39 1.19 1.10 7.87 16.11 17.93 -13.15
248313194 21.58656 +52.56330 4602 0.97 -1.89 -422 -4.46 0.52 0.60 0.142 13.311 33.55 8.10 9.08 -5.77 38.52 38.95 -14.27
131509235 241.26471 -6.01699 4546 0.96 -2.02 -52 -4.22 0.76 0.88 0.154 9.474 5.10 1.70 2.14 2.78 3.74 4.66 -11.58
291212083 147.45590 +3.27090 4449 0.92 -1.96 -9 -5.14 0.26 0.28 0.151 9.401 7.55 0.91 0.96 4.94 12.30 13.26 -12.09
172209215 325.18222 +41.63409 4439 0.90 -1.91 -219 -4.96 0.36 0.46 0.176 9.453 7.04 1.34 1.27 -0.99 10.51 10.56 -10.28
10808124 15.76337 +25.83873 4535 1.12 -1.85 -70 -4.58 0.52 0.62 0.093 12.519 25.19 6.26 6.82 -15.12 25.68 29.80 -15.99
327610202 250.22359 +4.76206 4437 0.85 -2.09 109 -5.26 0.20 0.26 0.140 10.292 12.09 1.36 1.17 6.27 4.12 7.50 -11.56
338212039 160.74907 +7.56537 4556 0.76 -2.00 -113 -4.84 0.34 0.40 0.092 10.973 13.94 2.35 2.36 11.28 14.07 18.04 -13.82
303206177 207.94617 +22.20890 4310 0.65 -2.11 -138 -5.36 0.20 0.30 0.053 10.561 14.91 1.92 1.44 14.46 4.53 15.15 -14.65
309605250 198.15073 +18.12555 4453 0.86 -1.91 -60 -5.12 0.28 0.32 0.098 12.063 26.12 3.58 3.59 25.73 4.44 26.11 -14.16
307803158 216.86183 +22.34490 4516 1.08 -1.85 -49 -4.82 0.34 0.34 0.083 10.148 9.49 1.37 1.61 8.80 5.01 10.13 -12.86
297213066 146.59216 +35.75819 4478 0.98 -2.00 290 -5.04 0.30 0.34 0.084 10.228 10.89 1.58 1.61 8.36 14.96 17.14 -14.00
103502076 169.20351 +8.77708 4567 1.22 -1.47 2 -3.98 0.90 1.04 0.078 12.070 15.65 5.95 8.04 13.72 12.92 18.85 -14.48
52402016 290.00275 +37.40043 4332 0.72 -2.09 -156 -5.30 0.24 0.38 0.214 7.709 3.62 0.58 0.42 0.71 7.53 7.57 -9.25
318305007 214.65643 +9.91183 4349 0.64 -2.03 -42 -5.54 0.10 0.14 0.140 8.659 6.48 0.40 0.31 5.81 5.08 7.72 -10.83
92904076 169.81557 +0.29278 4677 1.41 -1.71 64 -3.78 0.80 0.88 0.080 10.034 5.58 1.86 2.49 4.61 9.13 10.23 -11.19
294604232 40.10368 +35.21135 4577 1.16 -1.90 -19 -4.48 0.46 0.48 0.144 12.648 24.93 4.94 5.88 -9.54 30.04 31.52 -15.48
307501248 147.59558 +35.55714 4529 0.91 -2.09 173 -4.82 0.40 0.50 0.057 12.459 27.82 5.72 5.63 21.58 25.52 33.43 -15.67
290515054 100.10099 +45.05878 4641 1.31 -1.86 50 -3.68 0.76 0.78 0.115 10.881 7.75 2.34 3.25 2.29 15.36 15.53 -13.28
342713041 265.10388 +17.30994 4574 1.13 -1.92 -267 -4.54 0.44 0.46 0.085 12.547 25.14 4.80 5.65 9.95 17.87 20.45 -13.62
350511090 278.23093 +31.47617 4635 1.28 -1.74 -186 -4.00 0.56 0.56 0.108 11.502 11.99 2.73 3.53 3.62 10.16 10.78 -11.44
299711245 186.68761 +28.93702 4683 1.47 -1.77 215 -3.90 0.62 0.64 0.081 12.052 14.94 3.81 4.94 14.89 9.46 17.64 -14.52
265011140 20.30807 +30.97502 4413 0.75 -2.22 -379 -5.24 0.22 0.30 0.131 12.552 34.05 4.39 3.63 -17.75 34.77 39.04 -16.31
295706062 189.27776 +36.13038 4577 1.19 -1.89 -135 -4.44 0.56 0.64 0.049 11.695 16.49 4.21 4.85 16.29 10.25 19.25 -14.08
340414152 125.28653 +7.39299 4424 0.70 -2.16 109 -5.30 0.20 0.26 0.065 12.597 36.84 4.16 3.55 14.59 40.55 43.10 -15.56
124706082 148.10321 +55.31089 4606 1.26 -1.84 135 -4.08 0.78 0.90 0.071 11.730 14.06 4.77 6.07 10.35 17.25 20.12 -14.53
74408210 336.10104 -0.38807 4376 0.78 -1.93 -316 -5.28 0.26 0.36 0.162 8.770 5.99 0.92 0.76 -4.26 7.22 8.38 -11.20
275401097 116.10056 -3.53426 4518 1.11 -1.98 173 -4.68 0.42 0.44 0.140 9.709 7.08 1.30 1.51 1.27 13.97 14.03 -12.26
278305193 53.82137 +1.73087 4391 0.67 -2.20 -87 -5.40 0.14 0.22 0.085 12.250 32.58 3.14 2.17 -21.41 32.52 38.94 -15.97
334811115 112.28224 +24.20114 4284 0.58 -2.15 98 -5.52 0.10 0.16 0.162 9.495 9.34 0.66 0.44 3.02 16.71 16.98 -11.99
342010241 163.43727 +3.52908 4219 0.54 -2.25 317 -5.44 0.14 0.20 -0.103 15.215 141.76 12.47 9.44 113.69 88.05 143.80 -18.75
52301145 227.25124 +24.66569 4604 1.27 -1.77 -2 -4.14 0.66 0.74 0.075 12.174 17.69 5.11 6.28 15.20 5.41 16.14 -15.12
77307071 347.67358 -0.35926 4555 1.13 -1.84 -241 -4.64 0.48 0.58 0.104 10.738 11.35 2.66 2.81 -9.14 9.16 12.95 -13.61
154203092 245.93733 +35.27585 4618 1.25 -1.70 -269 -3.92 0.70 0.74 0.084 11.184 10.09 2.91 3.84 7.09 7.28 10.16 -12.25
163504146 93.98287 +29.67871 4642 1.36 -1.88 1 -3.70 0.78 0.84 0.230 11.686 10.75 3.45 4.64 1.17 18.68 18.72 -13.63
137803046 246.15196 +1.21112 4358 0.63 -2.07 -18 -5.24 0.26 0.40 0.128 10.044 10.75 1.81 1.37 5.85 2.50 6.36 -11.78
342305144 265.42447 +2.91148 4272 0.54 -2.12 -392 -5.56 0.08 0.12 0.176 10.200 13.08 0.70 0.49 3.81 6.56 7.59 -12.07
236212072 261.38821 +25.53322 4646 1.22 -1.93 -173 -3.62 0.94 1.00 0.091 12.092 13.31 4.91 7.21 6.56 8.69 10.88 -13.16
181614166 103.79850 +47.48773 4312 0.64 -1.97 -58 -5.06 0.40 0.56 0.151 11.422 18.46 4.20 3.73 6.41 25.22 26.02 -15.63
301216149 198.43954 +11.35000 4337 0.66 -2.05 155 -5.46 0.14 0.22 0.155 11.290 20.84 2.01 1.39 20.00 4.90 20.59 -14.25
184516067 111.76474 +39.01648 4598 1.22 -1.84 -17 -3.72 0.88 0.94 0.104 10.454 6.52 2.29 3.26 2.60 13.99 14.23 -11.84
190604134 169.32918 +26.97934 4499 1.01 -1.94 308 -4.92 0.38 0.50 0.073 11.705 20.43 4.20 3.91 19.11 14.85 24.20 -14.71
258403017 319.55237 +23.44578 4649 1.45 -1.63 -241 -3.72 0.60 0.58 0.096 10.358 6.26 1.47 1.99 -1.89 8.40 8.61 -11.30
343005222 172.69034 +35.61169 4538 1.05 -1.94 114 -4.74 0.40 0.48 0.108 12.541 27.20 5.39 5.50 25.72 16.92 30.79 -14.96
118614236 224.06758 -1.28061 4516 1.09 -1.77 -48 -3.68 1.14 1.44 0.091 12.199 14.38 6.97 9.93 10.82 1.71 10.95 -14.91
231313023 242.80241 +32.29575 4581 1.19 -1.86 -67 -4.20 0.74 0.86 0.075 11.144 11.32 3.70 4.60 8.26 6.95 10.80 -12.56
152703131 250.92151 +42.80760 4623 1.12 -1.53 -223 -3.54 1.10 1.28 0.049 12.684 17.18 7.65 11.33 11.29 12.36 16.74 -14.71
285910069 9.99887 +14.67011 4554 1.10 -2.05 61 -4.68 0.48 0.60 0.107 12.086 21.46 5.18 5.31 -15.95 19.49 25.18 -13.94
133606221 239.19395 -2.12493 4397 0.81 -1.95 -45 -4.62 0.66 0.88 0.136 11.048 12.78 4.26 4.54 7.66 2.52 8.06 -12.17
136014087 179.55814 -4.76185 4580 1.28 -1.48 90 -3.58 0.96 1.04 0.067 11.558 10.33 3.93 5.74 8.55 9.14 12.52 -11.77
303308246 220.46277 +17.90939 4422 0.83 -1.98 -155 -5.28 0.20 0.22 0.106 9.444 8.38 0.81 0.81 7.50 4.56 8.77 -12.38
332206131 247.77498 +52.84450 4630 1.37 -1.78 -223 -3.98 0.72 0.74 0.102 11.157 10.16 2.93 4.00 6.86 10.09 12.20 -13.17
118508071 227.51662 -2.46588 4368 0.75 -2.02 -68 -5.14 0.32 0.48 0.185 11.383 18.51 3.67 2.94 13.21 5.03 14.13 -13.65
350501128 278.93097 +27.96382 4432 0.77 -2.08 -246 -5.14 0.28 0.38 0.169 10.931 15.15 2.43 2.09 4.08 12.21 12.88 -12.28
336305239 217.28987 +21.31012 4604 1.22 -1.75 115 -4.12 0.76 0.90 0.086 12.048 16.46 5.58 6.90 15.18 3.33 15.54 -14.17
277811048 27.62611 +28.86578 4416 0.84 -2.16 -208 -5.20 0.24 0.34 0.124 12.250 29.19 4.23 3.41 -15.55 31.11 34.78 -15.61
240515243 259.60056 +14.55047 4463 0.92 -1.96 -87 -4.80 0.50 0.66 0.150 9.685 7.36 1.93 1.91 3.38 4.72 5.80 -11.41
267015031 108.77328 +17.97446 4476 0.90 -2.10 185 -4.98 0.36 0.44 0.001 13.045 40.25 7.38 7.26 9.20 46.82 47.72 -15.01
209404085 140.98058 +15.17804 4371 0.85 -2.19 24 -5.06 0.36 0.54 0.124 11.336 17.96 3.96 3.24 11.70 20.68 23.76 -14.83
215207247 200.82292 -8.27751 4614 1.26 -1.94 199 -4.18 0.78 0.96 0.087 12.024 16.72 5.98 7.23 13.52 6.88 15.17 -13.67
248816173 2.88995 +9.69156 4583 1.15 -2.05 -185 -4.56 0.52 0.64 0.124 13.841 45.23 11.55 12.24 -35.58 31.16 47.30 -16.33
301211215 199.26425 +11.79207 4488 1.03 -1.91 -15 -4.92 0.34 0.36 0.116 10.736 12.83 1.96 2.17 12.33 5.41 13.46 -13.37
333313159 196.31430 +18.43485 4506 0.90 -1.98 -63 -4.92 0.36 0.44 0.031 11.688 20.67 3.79 3.73 20.43 5.67 21.20 -14.66
343405145 155.50751 +41.43790 4490 0.88 -1.98 -76 -5.04 0.28 0.32 0.033 11.189 17.35 2.38 2.39 14.46 17.62 22.79 -15.05
237108225 261.42728 -3.77421 4435 0.59 -2.32 -106 -5.06 0.32 0.48 0.244 12.807 33.46 6.64 5.31 9.88 24.57 26.49 -15.06
327613219 253.69701 +5.48035 4443 0.90 -2.06 -7 -5.16 0.26 0.32 0.113 11.404 19.51 2.67 2.48 9.30 10.38 13.94 -14.38
131912075 157.18175 +44.36075 4680 1.50 -1.66 -40 -3.52 0.94 1.08 0.035 11.879 11.83 4.63 6.41 9.91 14.46 17.53 -14.53
265305225 127.82182 +43.74290 4485 0.86 -2.03 113 -5.12 0.24 0.26 0.026 9.041 6.72 0.76 0.78 3.97 13.43 14.01 -11.65
152704162 251.08675 +42.18526 4396 0.83 -1.87 -318 -5.06 0.38 0.52 0.085 11.650 21.13 4.50 4.04 13.84 14.77 20.24 -14.83
338316176 201.14661 +38.11940 4433 0.73 -2.25 53 -5.14 0.28 0.40 -0.053 13.895 65.71 11.06 9.04 64.05 17.14 66.31 -17.69
310515143 202.83162 +20.14388 4685 1.49 -1.90 -1 -4.08 0.60 0.66 0.058 12.257 18.02 4.72 5.74 17.69 4.42 18.23 -14.18
253302242 353.04825 -0.28435 4492 0.86 -1.98 -60 -4.96 0.36 0.40 0.066 12.885 35.96 6.05 6.48 -30.16 20.36 36.39 -16.12
298408078 41.61339 +13.50010 4466 0.99 -1.91 66 -5.04 0.28 0.34 0.146 9.007 6.03 0.87 0.83 -3.91 12.41 13.01 -11.41
314106017 183.82797 +51.01705 4539 0.98 -1.84 -127 -4.70 0.42 0.48 0.054 10.775 12.14 2.41 2.59 11.04 12.22 16.47 -14.15
144509038 195.77435 +28.82813 4667 1.40 -2.01 -158 -3.92 0.96 1.30 0.184 14.243 39.43 17.76 21.92 39.40 7.43 40.10 -15.83
149808248 232.50385 +51.50997 4659 1.27 -1.75 -50 -3.66 0.92 1.04 0.064 11.653 11.21 4.27 5.92 8.81 9.97 13.31 -12.56
8215177 12.35872 +3.59942 4584 1.31 -1.82 -116 -3.70 1.14 1.52 0.099 14.592 43.51 21.90 30.04 -37.37 27.32 46.29 -16.22
88407106 21.57341 +17.12629 4569 1.25 -1.20 -115 -3.76 0.50 0.46 0.252 5.636 0.67 0.13 0.17 -0.45 8.34 8.35 -6.54
295707053 188.57213 +34.81504 4453 0.79 -2.03 59 -5.24 0.20 0.24 0.051 9.717 9.57 1.00 0.92 9.50 9.23 13.24 -12.46
25612182 160.27130 +41.01501 4691 1.45 -1.74 -19 -3.70 0.86 0.96 0.042 12.233 15.07 5.39 7.32 13.06 15.56 20.31 -15.04
347615230 236.71936 +18.92175 4690 1.48 -1.70 -158 -3.80 0.54 0.50 0.073 10.298 6.38 1.31 1.80 4.85 4.91 6.90 -12.35
309603042 198.15071 +18.45899 4605 1.26 -2.01 -63 -4.50 0.52 0.64 0.073 12.932 29.64 7.57 8.02 29.22 4.12 29.51 -14.49
221416119 152.09305 +15.00415 4672 1.49 -1.66 347 -3.86 0.64 0.64 0.084 10.362 6.72 1.72 2.30 5.20 11.55 12.66 -12.56
338202002 158.68175 +4.09551 4318 0.54 -2.08 151 -5.56 0.08 0.14 0.171 8.025 4.82 0.30 0.18 3.72 9.83 10.51 -10.90
340210148 234.93869 +37.40578 4429 0.89 -1.94 -93 -5.04 0.36 0.46 0.161 11.048 15.33 2.93 2.76 12.32 8.64 15.04 -14.82
259213062 122.68918 +18.34859 4437 0.78 -2.09 -39 -5.14 0.28 0.38 0.052 13.135 44.11 7.08 6.07 19.00 47.22 50.90 -16.81
280104202 21.19326 +36.88836 4539 0.97 -1.95 -146 -4.74 0.46 0.56 0.047 13.826 50.56 11.49 11.93 -21.75 51.18 55.60 -16.59
307906043 57.16222 -2.52662 4675 1.52 -1.65 -6 -3.74 0.58 0.60 0.124 10.082 5.49 1.33 1.68 -3.58 12.10 12.61 -12.25
4706092 347.79132 +27.71031 4643 1.43 -2.04 -211 -3.72 0.92 1.08 0.059 12.724 18.93 7.42 9.98 -9.47 19.11 21.32 -14.31
132310025 219.03026 -2.92859 4415 1.55 -1.83 -31 -3.92 0.94 1.08 0.097 12.755 20.68 8.10 11.20 16.04 5.58 16.98 -14.39
49314207 207.05649 -0.68012 4586 1.58 -1.47 204 -3.62 0.78 0.82 0.055 11.958 12.72 4.00 5.50 10.93 3.86 11.60 -13.18
281011036 20.97739 +30.88520 4368 0.54 -2.24 -75 -5.24 0.24 0.36 0.097 13.639 57.06 8.72 6.67 -29.76 54.26 61.89 -17.51
340508059 157.99178 +10.09877 4468 0.82 -2.02 160 -5.14 0.26 0.32 0.092 10.478 12.74 1.75 1.62 10.21 13.98 17.31 -12.05
308715072 194.04025 +39.00312 4673 1.54 -1.65 52 -3.76 0.72 0.76 0.055 13.279 24.93 7.36 9.80 24.42 11.39 26.95 -15.16
249207066 288.81351 +47.16306 4468 0.80 -2.00 -286 -5.16 0.22 0.28 0.091 9.645 8.77 1.06 0.93 2.41 10.38 10.66 -12.11
141501020 261.07339 +34.66193 4502 1.07 -1.80 -361 -4.36 0.70 0.80 0.075 11.215 12.59 3.88 4.79 6.71 9.43 11.57 -12.68
313705122 102.02331 +20.76888 4317 0.63 -2.34 44 -5.26 0.22 0.34 -0.040 11.415 22.03 3.19 2.35 3.32 29.61 29.80 -14.76
173310139 339.65698 +7.84332 4609 1.20 -1.98 -170 -4.02 0.86 1.04 0.093 12.641 20.59 7.84 10.01 -13.88 15.30 20.66 -13.68
202008048 188.38826 +14.40727 4668 1.46 -1.75 68 -3.92 0.80 0.94 0.011 12.946 23.50 8.26 10.47 22.88 8.53 24.42 -14.01
334602076 230.43076 +35.06742 4278 0.46 -2.08 -274 -5.56 0.10 0.14 0.095 12.326 36.15 2.26 1.70 30.37 16.60 34.61 -15.57
273503040 22.57437 +28.53306 4618 1.41 -1.81 -172 -4.24 0.46 0.46 0.099 8.371 3.18 0.61 0.75 -1.73 10.00 10.15 -10.03
260105228 58.41614 +1.88490 4273 0.50 -2.11 337 -5.58 0.08 0.12 0.251 10.319 13.48 0.72 0.51 -8.17 18.67 20.38 -13.68
169809104 335.28979 +35.47596 4433 0.76 -1.91 -369 -4.98 0.40 0.54 0.191 12.057 23.40 5.15 4.73 -7.22 23.83 24.90 -13.87
140010176 186.98360 -6.70465 4634 1.17 -1.57 -64 -3.74 0.94 1.08 0.040 11.850 12.88 5.05 6.98 10.67 8.50 13.64 -15.02
165303165 11.20185 +41.16332 4630 1.33 -1.76 -192 -4.12 0.48 0.44 0.106 8.146 2.70 0.50 0.67 -0.97 9.56 9.61 -9.47
50506087 248.14670 +36.93861 4660 1.33 -1.89 -198 -3.58 1.04 1.24 0.067 13.078 20.81 9.05 12.78 14.16 13.15 19.32 -14.58
92914062 168.15251 +0.87231 4637 1.33 -1.78 135 -3.66 0.82 0.84 0.080 9.571 4.27 1.37 1.96 3.51 8.90 9.56 -11.05
335315053 231.30905 +17.11613 4482 0.88 -1.94 -224 -4.94 0.36 0.48 0.039 13.667 51.70 10.25 9.32 41.41 24.01 47.86 -17.48
241812085 202.22581 +6.02624 4541 1.16 -1.76 -91 -3.84 1.04 1.24 -0.059 15.094 62.89 27.36 38.63 57.95 18.24 60.76 -17.61
347612100 238.30630 +19.38769 4340 0.67 -2.18 -128 -5.28 0.22 0.32 0.091 11.005 17.33 2.37 1.85 12.86 6.51 14.41 -14.61
135401208 235.73619 +1.89892 4414 0.72 -2.05 -226 -4.92 0.44 0.64 0.123 12.679 31.28 7.98 7.02 20.89 15.45 25.98 -16.40
346114070 202.25061 +8.67664 4570 1.22 -1.78 -107 -4.48 0.52 0.56 0.070 12.355 22.54 5.12 6.10 21.15 4.06 21.53 -14.74
154605076 244.67235 +47.73506 4178 0.40 -1.71 -368 -5.74 0.10 0.16 0.169 8.933 7.96 0.57 0.38 5.66 8.46 10.18 -12.04
301904191 27.59608 +8.24217 4288 0.54 -2.10 -114 -5.62 0.06 0.08 0.178 8.201 5.35 0.19 0.15 -4.18 10.92 11.70 -9.98
158306143 324.19073 +15.69182 4449 0.89 -1.94 -399 -4.78 0.52 0.66 0.107 10.666 11.69 3.06 3.16 -5.14 10.69 11.87 -12.73
190605249 168.76378 +26.15513 4349 0.69 -2.02 94 -5.28 0.26 0.36 0.122 11.902 25.82 3.94 3.28 24.05 16.88 29.38 -15.22
337005019 135.31544 -1.37782 4465 0.84 -1.93 33 -5.12 0.26 0.30 0.108 11.777 22.79 2.94 2.90 10.66 26.00 28.10 -14.39
120602242 118.61127 +5.66769 4498 1.05 -1.88 342 -4.60 0.54 0.60 0.106 9.617 6.64 1.60 1.87 1.92 13.71 13.84 -11.90
155014132 288.05957 +43.69958 4449 0.90 -1.89 -264 -4.92 0.44 0.56 0.109 9.276 6.57 1.49 1.48 1.71 8.81 8.97 -10.93
337902116 244.39977 +11.30995 4556 1.27 -1.77 -184 -4.40 0.52 0.56 0.085 10.900 11.04 2.51 2.99 7.01 3.66 7.90 -12.00
300611077 220.43884 +28.04521 4406 0.80 -1.90 -272 -5.24 0.24 0.28 0.080 10.468 13.35 1.62 1.56 12.19 5.32 13.30 -13.59
32503172 155.92345 +46.19085 4687 1.44 -1.81 98 -3.80 0.88 0.98 -0.133 16.218 107.21 38.94 53.57 88.10 69.02 111.91 -20.62
327312243 167.76114 +12.52703 4217 0.32 -2.18 -77 -5.58 0.08 0.12 0.153 8.973 7.58 0.41 0.28 6.74 10.23 12.26 -11.35
94210231 185.01877 +1.77458 4480 1.09 -2.02 168 -4.30 0.80 1.04 0.040 12.609 23.64 9.00 10.53 21.20 11.44 24.09 -16.90
295108078 204.46040 +47.70869 4479 0.90 -1.97 91 -5.10 0.24 0.28 0.073 8.960 6.27 0.76 0.73 5.82 8.82 10.57 -11.95
327607220 253.12523 +3.19847 4505 0.97 -1.91 -113 -4.90 0.30 0.30 0.103 9.197 6.29 0.81 0.93 2.96 3.48 4.57 -10.87
143707020 258.58878 +24.72797 4223 0.39 -2.07 -188 -5.58 0.10 0.14 0.195 10.531 15.25 0.95 0.72 8.00 9.50 12.42 -13.20
52314180 224.82074 +26.27591 4453 0.91 -1.87 -38 -4.86 0.46 0.60 0.085 9.581 7.43 1.79 1.75 6.56 5.68 8.68 -13.19
331706024 117.18250 +40.32784 4495 0.99 -2.01 -41 -4.84 0.46 0.60 0.086 13.969 55.53 13.41 13.10 25.74 57.22 62.74 -17.68
149903149 230.70706 +52.61809 4590 1.23 -1.77 -111 -4.04 0.80 0.92 0.153 12.853 22.28 7.70 9.92 17.61 15.32 23.34 -16.53
163816218 337.24875 +21.30654 4438 0.89 -1.89 -96 -4.80 0.50 0.66 0.073 10.773 12.59 3.30 3.26 -6.37 12.77 14.27 -12.69
335211191 205.70438 +24.69270 4402 0.68 -2.26 17 -5.32 0.18 0.24 0.098 12.318 32.21 3.37 2.78 31.55 3.32 31.73 -15.59
216101179 228.16635 +26.92448 4305 0.64 -2.06 -164 -5.46 0.16 0.22 0.128 10.181 12.67 1.22 0.97 10.85 5.25 12.05 -13.24
247908164 340.14005 +3.89212 4541 0.93 -1.97 -304 -4.82 0.34 0.36 0.064 11.541 18.17 2.78 3.08 -12.98 12.78 18.22 -13.52
144708103 255.19904 +31.37666 4422 0.82 -1.98 -40 -5.16 0.30 0.42 0.134 10.574 13.18 2.32 1.95 7.81 8.71 11.69 -11.60
259202138 118.64760 +16.56865 4379 0.72 -2.10 196 -5.28 0.22 0.32 0.087 13.464 53.87 7.38 5.74 19.54 57.58 60.81 -17.34
149113250 260.71506 +57.05462 4582 1.19 -1.91 -63 -4.22 0.70 0.78 0.095 9.919 6.44 1.94 2.45 3.67 9.23 9.94 -11.15
56512197 326.59244 -5.20900 4540 1.02 -1.83 -307 -4.54 0.56 0.66 0.104 8.184 3.34 0.88 0.98 -2.16 6.70 7.04 -10.25
307906166 57.34441 -3.26421 4709 1.63 -1.59 191 -3.58 0.62 0.64 0.127 9.499 3.89 0.99 1.29 -2.54 10.88 11.18 -11.61
337510056 125.19247 +10.98870 4574 1.18 -1.82 -40 -4.48 0.42 0.44 0.119 10.199 8.16 1.50 1.74 3.45 14.78 15.18 -11.78
