# obsid ra dec l b teff logg feh rv Mgb MK MKerr_low MKerr_up AK K dist disterr_low disterr_up Z R r_gc lnnu
36305154 94.31813 +26.58561 185.50837 +4.92553 4081 2.07 -0.25 -4 3.51343 -3.60 0.36 0.28 0.154 9.091 3.22 0.39 0.58 0.30 11.19 11.20 -7.10
190701079 21.98854 +38.40506 130.74863 -23.91182 4099 1.66 -0.31 -57 3.43142 -3.74 0.36 0.30 0.083 9.281 3.87 0.50 0.70 -1.54 10.65 10.76 -9.41
168806111 100.40489 +55.15607 160.51855 +20.63747 4054 2.14 -0.33 -17 4.74576 -3.80 0.38 0.32 0.045 9.463 4.40 0.60 0.84 1.58 11.96 12.07 -10.18
185507062 103.35679 +20.66597 194.57869 +9.68045 4122 1.77 -0.28 67 3.61786 -3.68 0.36 0.28 0.077 9.294 3.80 0.46 0.68 0.67 11.66 11.68 -8.32
312902052 91.12706 +32.50921 178.95244 +5.30443 4117 1.72 -0.21 32 3.60591 -3.54 0.34 0.26 0.129 8.453 2.36 0.27 0.40 0.25 10.35 10.35 -6.32
181902018 56.33397 +33.00488 160.05525 -17.05227 3931 1.66 -0.29 -8 3.92984 -4.34 0.34 0.24 0.238 8.587 3.45 0.36 0.58 -0.98 11.16 11.20 -8.54
268712146 47.15683 +33.89679 152.96539 -20.85354 3924 1.07 -0.46 -4 3.65963 -4.74 0.36 0.28 0.184 9.438 6.29 0.76 1.13 -2.21 13.51 13.69 -10.67
269103184 348.17661 +35.21099 101.10031 -23.44059 3868 1.44 -0.33 17 4.11103 -4.70 0.34 0.24 0.154 6.400 1.55 0.16 0.26 -0.59 8.39 8.41 -7.12
269001033 109.28639 -2.08884 217.73518 +4.75729 4078 1.74 -0.26 76 3.52989 -3.74 0.34 0.26 0.103 8.462 2.63 0.30 0.45 0.25 10.20 10.20 -6.24
74209033 18.17105 +29.56770 128.44587 -33.07648 3923 1.86 -0.04 -50 4.91081 -4.00 0.32 0.20 0.102 6.609 1.26 0.11 0.20 -0.66 8.70 8.72 -7.77
257010137 72.10477 +39.52827 164.54264 -3.48656 3984 1.68 -0.27 -49 3.89751 -4.12 0.32 0.20 0.272 9.907 5.64 0.50 0.90 -0.32 13.51 13.51 -9.42
213605089 79.77268 +36.16026 170.89975 -0.72825 4157 1.46 -0.24 -10 3.14438 -3.52 0.40 0.34 0.382 9.505 3.38 0.49 0.68 -0.02 11.35 11.35 -6.48
199510078 87.46331 +58.67524 154.26850 +15.46653 3951 1.52 -0.30 -14 3.79943 -4.38 0.34 0.24 0.139 7.142 1.89 0.20 0.32 0.53 9.67 9.69 -7.30
101205091 96.62284 +1.42832 208.80496 -4.89258 4050 1.54 -0.35 56 3.52330 -4.06 0.34 0.26 0.264 8.435 2.79 0.32 0.47 -0.21 10.52 10.53 -6.49
314415190 110.22162 +30.53484 187.73867 +19.26246 4110 1.91 -0.26 44 3.89680 -3.62 0.34 0.24 0.095 8.390 2.41 0.25 0.41 0.82 10.26 10.30 -7.36
198012124 107.30049 +25.74428 191.37553 +15.07794 4083 1.67 -0.29 57 3.52824 -3.80 0.34 0.26 0.083 8.930 3.38 0.38 0.57 0.91 11.22 11.26 -8.02
204106196 62.51514 +27.83696 167.81943 -17.25123 4117 1.66 -0.32 48 3.44302 -3.72 0.36 0.26 0.118 9.164 3.58 0.40 0.64 -1.03 11.36 11.41 -7.85
255311086 322.67868 +43.81750 89.10094 -5.48113 3969 1.78 -0.38 -85 3.96095 -4.30 0.32 0.22 0.166 9.595 5.57 0.54 0.88 -0.50 9.66 9.67 -7.50
347715203 271.34735 +8.17142 35.08227 +13.92359 3950 1.28 -0.26 -152 3.57488 -4.28 0.34 0.24 0.166 10.585 8.70 0.91 1.48 2.12 4.98 5.41 -7.79
121109072 76.95660 +31.63995 173.20304 -5.26716 4237 1.49 -0.45 18 3.94100 -3.56 0.42 0.36 0.309 10.129 4.74 0.72 1.01 -0.41 12.70 12.71 -9.01
140413208 115.59644 +23.28428 196.78128 +21.13009 4013 1.85 -0.40 16 3.57100 -4.14 0.36 0.30 0.089 9.723 5.69 0.73 1.03 2.08 13.17 13.33 -10.33
259805206 80.59393 -3.77315 205.90456 -21.49943 4121 1.60 -0.26 52 3.44976 -3.64 0.36 0.24 0.151 8.724 2.77 0.29 0.50 -0.99 10.38 10.43 -8.31
89114103 67.51204 +8.67127 186.83502 -26.12020 4032 1.83 -0.32 29 3.86274 -3.96 0.36 0.28 0.111 8.566 3.04 0.37 0.55 -1.31 10.72 10.80 -8.64
159610155 288.72278 +41.74040 73.13237 +13.63494 4061 1.97 -0.43 -124 4.23606 -4.02 0.36 0.30 0.042 10.595 8.21 1.06 1.48 1.96 9.52 9.72 -9.13
178202134 0.66156 +38.83741 112.62815 -23.05616 4115 1.86 -0.27 -106 4.53720 -3.70 0.36 0.24 0.057 7.025 1.36 0.14 0.25 -0.51 8.56 8.57 -6.99
218205132 97.51154 +19.17566 193.46133 +4.09596 4106 1.89 -0.25 21 3.70717 -3.62 0.36 0.28 0.160 8.905 2.97 0.36 0.54 0.24 10.90 10.91 -6.93
88711214 111.93099 +1.84205 215.44095 +8.91138 4181 1.58 -0.32 -20 3.39200 -3.52 0.40 0.34 0.148 8.330 2.19 0.32 0.44 0.37 9.84 9.85 -7.04
158911209 299.92871 +48.15520 82.64339 +9.52123 4018 1.94 -0.34 -77 3.72276 -4.02 0.34 0.28 0.054 9.994 6.19 0.75 1.05 1.05 9.42 9.48 -7.88
268007101 98.13441 +14.72438 197.69553 +2.57874 4148 1.69 -0.31 37 3.28512 -3.58 0.34 0.26 0.287 9.628 3.84 0.43 0.65 0.20 11.71 11.71 -9.31
178209100 3.31771 +41.92134 115.37072 -20.38937 4125 1.68 -0.29 -56 3.42733 -3.66 0.36 0.30 0.057 9.383 3.96 0.51 0.71 -1.35 10.16 10.25 -9.01
168615205 78.02363 +52.80566 156.56367 +7.88901 4156 1.84 -0.28 -56 3.53728 -3.52 0.38 0.32 0.168 8.147 1.99 0.27 0.38 0.30 9.84 9.85 -6.19
172616196 326.40845 +30.24379 81.90764 -17.46055 4013 2.05 -0.39 -156 4.66967 -4.04 0.34 0.30 0.068 10.468 7.73 1.00 1.31 -2.29 10.09 10.34 -10.26
253815173 82.19429 +49.60155 160.72121 +8.26203 4012 1.30 -0.28 -46 3.39138 -4.10 0.34 0.24 0.175 8.016 2.44 0.26 0.41 0.38 10.31 10.32 -5.88
271208069 347.09433 +50.55672 106.69370 -9.03712 3930 1.69 -0.36 -126 4.09250 -4.46 0.32 0.24 0.144 10.718 10.16 1.06 1.61 -1.57 14.52 14.60 -10.54
350506072 281.17212 +29.70335 59.24417 +14.40102 3883 1.79 -0.37 31 4.86473 -4.62 0.28 0.20 0.113 9.465 6.23 0.55 0.86 1.58 7.14 7.32 -8.12
308911206 52.81642 +13.64635 171.56149 -33.73569 4019 1.88 -0.24 14 4.43826 -3.88 0.30 0.22 0.213 8.072 2.23 0.21 0.33 -1.21 9.84 9.91 -8.52
165013174 33.30771 +51.48241 135.67025 -9.35499 4111 1.82 -0.30 19 3.68837 -3.72 0.36 0.28 0.125 7.403 1.58 0.19 0.29 -0.23 9.18 9.19 -6.04
27005209 70.10345 +51.09277 154.86407 +3.00332 4010 2.40 -0.54 4 3.71182 -4.16 0.30 0.24 0.347 8.289 2.63 0.28 0.39 0.16 10.44 10.44 -7.36
161906190 67.10068 +37.36616 163.55270 -7.85179 4047 1.88 -0.20 -24 4.07638 -3.74 0.36 0.28 0.292 9.543 3.96 0.48 0.71 -0.51 11.82 11.83 -8.47
192505093 40.50513 +42.96035 143.55877 -15.43878 4083 1.61 -0.35 -47 3.69664 -3.90 0.36 0.30 0.099 9.336 4.24 0.55 0.76 -1.10 11.55 11.60 -9.09
196703170 125.23743 -4.64756 227.82661 +17.50389 3991 1.88 -0.35 123 3.91229 -4.16 0.34 0.24 0.105 9.864 6.08 0.64 1.03 1.86 12.65 12.78 -11.87
204902059 93.48742 +33.34375 179.15859 +7.44438 4128 1.91 -0.24 6 3.76758 -3.52 0.36 0.30 0.219 9.338 3.37 0.43 0.61 0.46 11.34 11.35 -7.06
27315025 103.89752 +12.84450 201.91435 +6.72405 4052 1.41 -0.33 67 3.00227 -4.00 0.36 0.28 0.082 8.851 3.58 0.43 0.65 0.45 11.38 11.38 -8.57
173201214 31.74606 +24.79182 143.94884 -34.97789 3906 1.65 -0.39 -21 4.02362 -4.66 0.34 0.22 0.129 7.731 2.83 0.27 0.48 -1.60 9.97 10.10 -10.13
309314205 109.04460 +46.46368 171.17567 +23.36637 3906 1.56 -0.37 14 3.90550 -4.54 0.30 0.20 0.090 7.931 2.99 0.26 0.44 1.21 10.72 10.79 -9.54
186710002 9.49746 +43.80160 120.36616 -19.00314 4039 1.65 -0.34 -104 3.77346 -4.04 0.36 0.26 0.069 9.905 5.96 0.67 1.07 -1.91 11.89 12.04 -9.90
254301058 79.84404 +15.46145 188.17468 -12.34591 4096 1.49 -0.25 26 3.24576 -3.72 0.36 0.24 0.188 9.325 3.73 0.39 0.67 -0.77 11.62 11.64 -8.27
216001169 194.57599 -8.78576 305.82204 +54.04745 3991 2.04 -0.38 -39 4.95137 -4.24 0.34 0.22 0.059 7.870 2.57 0.25 0.44 2.11 7.22 7.52 -8.44
342309212 266.11664 +4.54740 29.31247 +16.96155 3988 1.86 -0.28 -1 4.74504 -4.08 0.32 0.24 0.120 9.565 5.07 0.53 0.80 1.51 4.46 4.70 -7.55
273911056 65.32204 +43.97483 157.83563 -4.22192 4029 1.35 -0.30 -12 3.27565 -4.06 0.34 0.22 0.291 6.729 1.26 0.12 0.21 -0.07 9.17 9.17 -5.29
206801197 166.02347 -2.21161 257.27775 +50.89127 4135 2.00 -0.31 38 3.94834 -3.66 0.36 0.28 0.052 8.281 2.39 0.29 0.43 1.88 8.46 8.67 -8.83
347110172 283.34299 +46.05625 75.77177 +18.85088 4029 2.09 -0.32 -66 4.81202 -3.96 0.32 0.20 0.057 8.833 3.53 0.31 0.56 1.17 7.87 7.96 -7.93
27903105 68.15732 +41.08752 161.37550 -4.71562 4108 1.48 -0.30 -16 3.23935 -3.78 0.38 0.30 0.198 7.954 2.03 0.26 0.39 -0.14 9.94 9.94 -7.09
309410250 130.37547 -2.75745 228.88527 +22.87727 4112 2.12 -0.28 109 3.98849 -3.58 0.36 0.30 0.039 9.860 4.79 0.62 0.86 1.89 11.40 11.55 -11.70
108815241 105.03488 +24.92471 191.30050 +12.87356 4306 1.01 -0.63 8 2.41902 -3.72 0.46 0.44 0.057 10.561 7.00 1.28 1.65 1.59 14.75 14.83 -10.63
164105099 35.30650 +40.17996 140.96275 -19.52721 3955 1.63 -0.36 -69 3.89684 -4.38 0.32 0.22 0.080 9.440 5.60 0.54 0.89 -1.84 12.55 12.68 -9.90
217006235 74.02895 +54.79711 153.53075 +7.19150 4058 1.47 -0.26 -101 3.45939 -3.88 0.36 0.28 0.188 8.751 3.08 0.37 0.56 0.41 10.82 10.83 -7.88
52812220 296.66800 +41.41611 75.56186 +8.18352 3974 1.75 0.02 -64 4.20720 -3.68 0.40 0.34 0.106 9.210 3.60 0.52 0.73 0.54 7.91 7.92 -6.09
227205209 260.58652 +26.09525 48.80205 +30.23241 3972 1.97 -0.40 -27 4.79637 -4.36 0.32 0.24 0.029 9.336 5.41 0.57 0.86 2.75 6.05 6.65 -9.64
253807064 85.20473 +46.58969 164.37841 +8.38122 4078 1.50 -0.28 10 3.50267 -3.82 0.36 0.24 0.130 8.753 3.08 0.32 0.56 0.48 10.97 10.98 -6.39
2513047 75.06472 +28.72957 174.55837 -8.32211 3898 1.88 -0.32 48 4.66677 -4.50 0.36 0.28 0.233 7.828 2.62 0.32 0.47 -0.35 10.59 10.59 -7.36
194910102 83.16092 +22.45307 183.94960 -5.91748 4091 1.48 -0.29 -9 3.26333 -3.82 0.38 0.26 0.140 8.542 2.78 0.31 0.53 -0.26 10.76 10.77 -6.59
53209225 237.14175 +52.84526 83.46582 +48.43831 3932 1.66 -0.37 -42 4.61490 -4.54 0.32 0.22 0.073 7.071 2.03 0.20 0.32 1.55 7.96 8.11 -8.64
253815205 82.94687 +49.65479 160.94013 +8.70202 4079 1.57 -0.20 -5 3.63368 -3.68 0.34 0.22 0.156 9.243 3.58 0.34 0.61 0.57 11.40 11.41 -7.10
295308147 71.25117 +40.04199 163.72505 -3.65485 4043 1.74 -0.30 -77 3.73767 -3.90 0.34 0.24 0.183 10.876 8.29 0.87 1.41 -0.50 16.11 16.12 -11.54
109515098 117.51345 +4.44305 215.66600 +15.05804 4051 1.67 -0.29 52 3.82418 -3.88 0.38 0.30 0.084 9.127 3.84 0.50 0.73 1.03 11.23 11.27 -8.29
108404092 78.54502 +51.12681 158.13337 +7.18180 4101 1.84 -0.28 -40 3.73938 -3.68 0.38 0.30 0.178 9.169 3.42 0.44 0.65 0.45 11.22 11.23 -6.94
125012101 232.76395 +1.01562 5.42729 +43.68542 4011 1.99 -0.31 -18 4.73781 -4.08 0.36 0.28 0.048 8.497 3.21 0.39 0.58 2.24 5.70 6.12 -8.50
187203103 89.81661 +34.13702 176.98916 +5.14296 4111 1.81 -0.28 -7 3.43181 -3.72 0.38 0.30 0.283 9.543 3.95 0.51 0.75 0.38 11.93 11.93 -9.37
134603096 105.36461 +28.15938 188.37619 +14.44713 4058 1.90 -0.31 44 3.80878 -3.88 0.34 0.26 0.093 8.548 2.93 0.33 0.50 0.76 10.82 10.84 -7.50
204216154 59.30611 +29.96143 164.15364 -17.67105 3945 1.55 -0.31 -46 3.73449 -4.36 0.36 0.24 0.207 9.450 5.25 0.55 0.95 -1.57 12.89 12.98 -9.23
156310073 264.63290 +25.37770 49.33209 +26.54701 3953 1.91 -0.39 -81 4.99076 -4.32 0.34 0.28 0.076 9.025 4.51 0.55 0.76 2.04 6.18 6.51 -8.52
173101214 31.74606 +24.79182 143.94884 -34.97789 3908 1.62 -0.38 -21 3.98347 -4.58 0.32 0.22 0.129 7.731 2.73 0.26 0.43 -1.54 9.90 10.02 -9.06
173103127 31.04517 +27.62661 142.07675 -32.52648 4129 2.22 -0.30 -103 4.85789 -3.56 0.34 0.26 0.054 9.609 4.20 0.47 0.71 -2.23 11.01 11.23 -10.34
277604196 131.42996 +38.21954 184.13377 +38.06091 3853 1.42 -0.28 -9 4.64469 -4.68 0.34 0.20 0.050 7.489 2.65 0.23 0.45 1.66 10.09 10.22 -9.17
174910237 104.08441 +20.34591 195.16890 +10.15888 4058 1.89 -0.31 40 3.64434 -3.88 0.38 0.32 0.065 11.088 9.56 1.31 1.83 1.71 17.26 17.35 -11.76
278010160 81.67666 +8.40975 195.30069 -14.56313 4032 1.69 -0.43 41 3.86898 -4.14 0.34 0.26 0.176 8.722 3.44 0.39 0.58 -0.84 11.25 11.28 -8.08
184503161 112.23608 +37.25621 181.51593 +23.04500 4110 1.79 -0.33 0 3.67763 -3.74 0.36 0.28 0.069 9.309 3.94 0.48 0.71 1.57 11.63 11.73 -8.97
39901150 70.32874 +39.17340 163.91741 -4.76058 4036 1.65 -0.32 -41 3.64016 -4.00 0.36 0.28 0.266 8.143 2.37 0.29 0.43 -0.17 10.29 10.29 -5.78
214804099 65.03335 +21.38822 174.43564 -19.99397 3941 1.41 -0.47 -36 3.59330 -4.68 0.36 0.28 0.278 10.358 8.95 1.08 1.61 -3.03 16.39 16.67 -11.14
249902211 348.36334 +28.60016 98.20067 -29.52363 3985 1.51 -0.30 -118 4.34612 -4.20 0.32 0.18 0.089 7.516 2.12 0.17 0.34 -1.02 8.46 8.52 -7.95
337003052 133.94046 +0.26771 228.04176 +27.48918 3848 1.36 -0.33 76 5.12596 -4.66 0.40 0.36 0.130 9.318 5.88 0.90 1.19 2.74 12.13 12.43 -11.83
160915155 80.32591 +12.68638 190.83021 -13.45009 4067 1.50 -0.35 50 3.38433 -3.98 0.38 0.26 0.247 9.558 4.55 0.51 0.87 -1.03 12.38 12.42 -8.84
183604105 74.11085 +11.17068 188.67535 -19.36635 3926 1.48 -0.33 10 3.71325 -4.48 0.32 0.24 0.163 9.105 4.83 0.51 0.77 -1.58 12.53 12.63 -8.89
178110088 359.14435 +39.72153 111.59362 -21.93932 4141 1.53 -0.29 -76 3.29547 -3.62 0.38 0.30 0.059 8.507 2.59 0.33 0.50 -0.94 9.16 9.21 -8.09
43316221 77.87927 +38.93357 167.77113 -0.33305 4111 1.68 -0.33 55 3.43242 -3.78 0.38 0.32 0.221 8.346 2.40 0.33 0.46 0.01 10.36 10.36 -5.89
211708071 65.10896 +29.46727 168.24739 -14.48199 4139 1.61 -0.36 -18 3.15705 -3.70 0.40 0.32 0.218 8.739 2.78 0.38 0.56 -0.67 10.65 10.67 -7.34
294712006 41.07827 +36.87313 146.78555 -20.71574 4039 1.71 -0.24 -30 3.63628 -3.88 0.34 0.22 0.109 7.904 2.16 0.21 0.37 -0.74 9.76 9.78 -7.88
250315135 65.71188 +19.64760 176.27945 -20.66049 4002 1.38 -0.30 -39 3.41020 -4.20 0.34 0.26 0.185 10.077 6.58 0.74 1.12 -2.30 14.15 14.34 -10.47
253815048 83.57767 +49.67663 161.13998 +9.06004 4110 1.70 -0.22 -42 3.31947 -3.56 0.36 0.26 0.184 9.993 4.72 0.53 0.85 0.77 12.50 12.53 -8.71
111608025 56.25966 +27.98287 163.44246 -20.92157 4047 1.50 -0.31 -28 3.52547 -3.98 0.36 0.28 0.095 8.801 3.44 0.42 0.62 -1.20 11.12 11.19 -8.66
164112172 37.78715 +42.76532 141.75211 -16.43318 4151 1.65 -0.29 -57 3.25454 -3.58 0.36 0.30 0.093 9.015 3.17 0.41 0.57 -0.87 10.55 10.59 -8.45
268608011 19.37087 +43.53592 127.92237 -19.08331 4077 1.67 -0.27 -73 3.80950 -3.78 0.34 0.26 0.084 9.253 3.89 0.44 0.66 -1.24 10.66 10.73 -8.26
255011057 81.21371 +38.13803 169.92415 +1.34028 4040 1.61 -0.20 -16 3.69645 -3.82 0.36 0.26 0.349 8.893 2.97 0.34 0.54 0.10 10.94 10.94 -6.42
99806132 45.77226 +31.30141 153.39112 -23.67149 4105 1.62 -0.28 -25 3.60147 -3.72 0.36 0.26 0.140 8.233 2.30 0.26 0.42 -0.90 9.93 9.97 -7.95
212111127 88.94455 +31.22827 179.15411 +3.06045 4141 1.87 -0.26 -5 3.69410 -3.52 0.38 0.32 0.131 8.823 2.77 0.38 0.53 0.17 10.76 10.77 -7.24
213616221 77.87927 +38.93357 167.77113 -0.33305 4103 1.63 -0.32 53 3.50770 -3.82 0.38 0.30 0.221 8.346 2.45 0.32 0.47 0.01 10.41 10.41 -5.96
178404053 337.71606 +36.25791 93.62876 -18.49106 3902 1.25 -0.30 -136 3.88390 -4.56 0.36 0.30 0.159 9.836 7.04 0.91 1.27 -2.21 10.74 10.96 -10.93
89410178 77.43431 +31.79165 173.32224 -4.84996 4101 1.38 -0.34 32 3.14556 -3.88 0.40 0.36 0.258 8.332 2.46 0.38 0.50 -0.18 10.44 10.44 -6.25
192003188 93.29679 +47.17477 166.51837 +13.52849 4062 1.64 -0.31 -52 3.56719 -3.92 0.36 0.24 0.116 8.271 2.60 0.27 0.47 0.64 10.48 10.49 -6.97
182615207 358.26950 +49.46938 113.28662 -12.30630 4034 2.08 -0.26 -75 4.85087 -3.74 0.38 0.32 0.100 8.614 2.82 0.39 0.54 -0.57 9.44 9.45 -6.84
250616180 34.57767 +52.13670 136.20753 -8.48159 4021 1.62 -0.33 -69 3.50966 -4.08 0.34 0.22 0.095 9.267 4.47 0.43 0.76 -0.63 11.60 11.62 -8.51
228410114 219.64508 +21.99273 26.90130 +65.15372 4055 1.83 -0.33 -55 3.77773 -3.94 0.38 0.30 0.022 10.479 7.58 0.98 1.45 6.90 5.36 8.74 -11.67
52605183 289.80780 +38.40703 70.39718 +11.47315 3890 1.52 -0.37 -134 4.16419 -4.70 0.34 0.26 0.157 10.182 8.81 0.99 1.49 1.78 9.60 9.77 -10.95
5010213 39.05662 +53.63937 138.19294 -6.09859 4054 1.76 -0.42 -60 3.06450 -4.02 0.38 0.32 0.163 9.395 4.47 0.61 0.85 -0.45 11.69 11.70 -8.33
258408024 320.96509 +23.16800 73.01678 -18.99794 3981 1.95 -0.35 -70 4.95704 -4.20 0.28 0.18 0.062 8.392 3.21 0.26 0.44 -1.02 7.68 7.75 -7.72
211703205 62.67909 +30.54812 165.92698 -15.23378 3999 1.55 -0.41 -1 3.65270 -4.26 0.38 0.34 0.252 9.439 4.89 0.71 0.94 -1.26 12.63 12.69 -9.00
108414149 75.89500 +52.49795 156.04540 +6.66514 4099 1.68 -0.28 -17 3.81682 -3.72 0.38 0.30 0.242 8.875 2.95 0.38 0.57 0.37 10.75 10.75 -6.78
165304175 11.98825 +41.11121 122.22517 -21.75576 3943 1.49 -0.34 -31 3.94391 -4.40 0.32 0.24 0.069 9.085 4.82 0.50 0.77 -1.76 11.06 11.20 -9.84
218701156 94.64751 -5.55177 214.16923 -9.82503 4070 1.52 -0.34 25 3.34160 -3.98 0.36 0.24 0.343 7.260 1.51 0.16 0.27 -0.23 9.27 9.27 -5.06
190715249 21.08817 +41.12662 129.57763 -21.32001 4051 1.66 -0.33 -99 3.38624 -3.96 0.36 0.28 0.090 9.900 5.68 0.69 1.02 -2.04 12.08 12.25 -10.70
190215160 63.29755 +43.41974 157.17367 -5.64159 4098 1.54 -0.42 -2 3.07357 -3.96 0.36 0.32 0.167 9.657 4.90 0.67 0.88 -0.45 12.63 12.64 -10.02
128614023 106.20577 +14.74229 201.18607 +9.57125 4058 1.55 -0.38 11 3.67351 -4.04 0.38 0.28 0.060 8.473 3.10 0.37 0.59 0.54 10.90 10.92 -6.91
234615193 271.08371 +24.69588 50.83296 +20.82588 3944 1.89 -0.43 -68 4.77705 -4.50 0.32 0.26 0.076 9.193 5.29 0.60 0.84 1.91 6.20 6.49 -8.05
84304054 105.44652 +15.79890 199.89881 +9.36950 4110 1.68 -0.30 82 3.44317 -3.72 0.36 0.28 0.076 8.485 2.67 0.32 0.48 0.46 10.51 10.52 -6.49
159007175 24.50196 +31.10100 134.52750 -30.72000 4052 1.50 -0.28 -137 3.59417 -3.92 0.38 0.28 0.129 11.880 13.62 1.65 2.60 -6.93 18.23 19.50 -13.77
119109201 110.27496 +32.11002 186.18981 +19.85681 4136 2.36 -1.13 101 3.91629 -3.96 0.68 0.68 0.133 12.825 21.40 5.75 7.87 7.30 28.09 29.02 -15.11
204204221 60.49265 +29.03261 165.61097 -17.64311 4100 1.49 -0.30 -12 3.36406 -3.80 0.36 0.26 0.268 9.077 3.32 0.38 0.60 -0.98 11.10 11.14 -7.92
255209091 323.97870 +43.67467 89.69489 -6.22495 4110 1.83 -0.44 -63 3.59781 -3.86 0.36 0.26 0.251 9.908 5.05 0.57 0.91 -0.52 9.42 9.44 -8.07
247709157 294.71075 +45.59975 78.61962 +11.41433 4132 1.55 -0.31 -50 3.26473 -3.66 0.36 0.28 0.081 10.334 6.06 0.73 1.09 1.23 8.98 9.06 -8.20
120611072 120.01214 +8.96289 212.57867 +19.28753 3989 1.72 -0.43 100 3.63508 -4.34 0.32 0.24 0.128 8.688 3.80 0.40 0.60 1.28 11.19 11.27 -8.83
236003047 193.95728 +27.62852 60.34995 +88.90431 4091 0.92 -0.57 100 2.71917 -4.52 0.38 0.32 0.073 11.703 16.99 2.33 3.25 17.01 7.84 18.73 -13.61
191004125 84.50072 +47.52908 163.31496 +8.45711 4102 1.49 -0.28 25 3.44960 -3.76 0.36 0.30 0.190 8.718 2.87 0.37 0.52 0.45 10.75 10.76 -7.40
274402247 96.02532 +18.81973 193.12606 +2.68549 4005 1.53 -0.41 38 3.42057 -4.24 0.34 0.24 0.206 10.056 6.58 0.69 1.11 0.34 14.48 14.48 -10.09
339203240 114.35994 +47.94638 170.50424 +27.22150 4054 1.77 -0.23 -59 3.69500 -3.76 0.32 0.18 0.062 7.999 2.19 0.17 0.35 1.03 9.92 9.97 -7.88
269315033 85.85086 +34.59385 174.92856 +2.55508 4026 1.92 -0.35 62 4.53378 -4.04 0.32 0.20 0.339 9.532 4.43 0.39 0.70 0.22 12.42 12.42 -7.76
243002165 283.41034 +38.56750 68.46099 +16.11623 4106 2.08 -0.32 -19 4.22013 -3.68 0.34 0.28 0.078 9.961 5.16 0.62 0.87 1.46 7.71 7.85 -8.29
250608020 38.07142 +49.97779 139.06760 -9.70791 4124 1.48 -0.26 -44 3.19167 -3.64 0.36 0.24 0.123 8.915 3.06 0.32 0.55 -0.49 10.47 10.48 -7.23
159605103 290.42493 +41.74867 73.68813 +12.48609 4086 1.63 -0.32 25 3.51244 -3.84 0.34 0.26 0.062 8.770 3.23 0.36 0.55 0.73 7.73 7.77 -6.52
278010124 80.47422 +8.95086 194.18431 -15.29944 4107 1.60 -0.22 -30 3.54930 -3.62 0.34 0.24 0.286 7.596 1.53 0.16 0.26 -0.38 9.44 9.45 -5.91
141508062 262.43549 +36.52153 61.01136 +31.39634 4158 1.87 -0.37 28 4.39723 -3.60 0.38 0.32 0.080 8.736 2.83 0.39 0.54 1.50 7.15 7.30 -8.43
235105042 269.01740 +28.10922 53.60125 +23.74400 3987 1.80 -0.45 5 4.08526 -4.26 0.36 0.32 0.049 9.701 6.06 0.83 1.09 2.47 6.49 6.94 -9.43
39913153 71.87109 +41.69468 162.76912 -2.22664 4041 1.67 -0.37 18 3.71826 -4.08 0.36 0.28 0.201 8.189 2.59 0.31 0.47 -0.07 10.50 10.50 -6.03
57711213 324.87869 +4.61397 59.84090 -33.85749 3948 1.76 -0.40 -17 4.23980 -4.50 0.34 0.24 0.130 7.118 1.98 0.21 0.34 -1.08 7.31 7.39 -7.81
225515200 222.80905 +32.63597 52.23542 +63.54734 3912 1.92 -0.42 -107 4.95380 -4.60 0.34 0.24 0.050 7.276 2.32 0.24 0.39 2.10 7.41 7.71 -8.87
34812207 105.45419 +7.84096 207.10657 +5.86131 4066 1.44 -0.33 61 3.45082 -3.98 0.38 0.28 0.123 8.086 2.45 0.30 0.47 0.28 10.23 10.23 -5.82
88609210 112.34886 -0.12625 217.40374 +8.37913 4086 1.86 -0.31 100 3.66482 -3.80 0.36 0.30 0.086 8.741 3.10 0.40 0.56 0.48 10.60 10.61 -7.30
182011178 57.57095 +36.72831 158.38289 -13.54626 4042 1.54 -0.29 13 3.68464 -3.98 0.34 0.24 0.122 8.268 2.66 0.28 0.45 -0.60 10.45 10.47 -7.26
49009211 137.58630 +50.03215 168.62971 +42.46503 3995 1.72 -0.28 14 3.96180 -4.14 0.36 0.28 0.200 6.361 1.15 0.14 0.21 0.80 8.83 8.87 -6.37
203701201 92.81980 +11.42840 198.17336 -3.53886 4145 1.97 -0.32 95 3.78461 -3.58 0.38 0.30 0.247 9.341 3.43 0.44 0.66 -0.18 11.30 11.30 -6.81
313111029 125.65720 +1.47530 222.40128 +20.88399 3847 1.59 -0.42 82 3.88244 -4.72 0.30 0.26 0.082 8.851 4.99 0.56 0.74 1.80 11.86 12.00 -10.22
183205132 109.17420 +20.92879 196.65496 +14.73282 4060 1.65 -0.35 22 3.46366 -3.98 0.36 0.26 0.086 10.039 6.12 0.69 1.10 1.58 13.77 13.86 -10.16
68311122 86.39047 +35.25311 174.59616 +3.27631 4040 1.33 -0.13 54 3.36356 -3.80 0.38 0.28 0.423 9.178 3.24 0.39 0.62 0.21 11.23 11.23 -7.70
248407128 20.96463 +50.11601 128.24367 -12.42107 4084 1.50 -0.38 -86 3.37655 -3.92 0.36 0.26 0.150 9.723 5.00 0.56 0.90 -1.05 11.67 11.71 -9.24
131609112 89.78661 +30.03377 180.55282 +3.09246 3997 1.18 -0.38 -32 3.41902 -4.36 0.36 0.30 0.224 10.968 10.49 1.35 1.89 0.59 18.48 18.48 -12.02
